Segundo trimestre de 2009;Gran Mendoza ;7.3;44.7;0.5;41.5;8.8
Tercer trimestre de 2004;Gran Mendoza ;10.8;43.6;2.0;38.9;12.9
Cuarto trimestre de 2012;Gran Mendoza ;3.6;43.6;1.0;42.0;6.0
Primer trimestre de 2010;Gran Mendoza ;6.0;44.6;1.1;41.9;7.0
Tercer trimestre de 2009;Gran Mendoza ;6.4;43.2;0.8;40.5;8.0
Primer trimestre de 2004;Gran Mendoza ;11.6;44.7;2.7;39.5;11.9
Primer trimestre de 2003;Gran Mendoza ;16.9;44.3;4.4;36.8;12.3
Tercer trimestre de 2006 (2);Gran Mendoza ;3.7;43.1;3.4;41.5;9.1
Segundo trimestre de 2007;Gran Mendoza ;3.5;45.8;1.1;44.2;8.3
Tercer trimestre de 2007;Gran Mendoza ;5.8;43.5;0.8;41.0;7.0
Segundo trimestre de 2010;Gran Mendoza ;5.0;43.6;0.8;41.4;7.8
Primer trimestre de 2005;Gran Mendoza ;8.0;42.5;4.1;39.1;7.7
Cuarto trimestre de 2005;Gran Mendoza ;6.3;43.3;1.9;40.5;9.9
Segundo trimestre de 2008;Gran Mendoza ;3.9;44.5;1.6;42.8;8.3
Cuarto trimestre de 2004;Gran Mendoza ;7.2;41.9;2.3;38.9;10.4
Cuarto trimestre de 2006 (2);Gran Mendoza ;3.5;44.6;3.3;43.0;8.7
Cuarto trimestre de 2007;Gran Mendoza ;3.1;43.9;1.1;42.6;8.1
Cuarto trimestre de 2009;Gran Mendoza ;6.8;44.6;1.7;41.5;7.3
Cuarto trimestre de 2011;Gran Mendoza ;3.0;43.1;0.3;41.8;7.1
Segundo trimestre de 2011;Gran Mendoza ;5.3;44.2;1.6;41.9;7.1
Tercer trimestre de 2012;Gran Mendoza ;4.2;45.2;1.8;43.3;6.4
Tercer trimestre de 2011;Gran Mendoza ;4.1;45.6;1.2;43.7;6.7
Cuarto trimestre de 2008;Gran Mendoza ;4.0;44.2;1.8;42.4;5.5
Primer trimestre de 2013;Gran Mendoza ;3.7;43.4;0.2;41.8;5.0
Tercer trimestre de 2003;Gran Mendoza ;12.7;43.5;2.8;38.0;13.2
Cuarto trimestre de 2010;Gran Mendoza ;3.8;42.5;0.9;40.9;8.4
Segundo trimestre de 2012;Gran Mendoza ;4.7;44.4;0.3;42.3;6.8
Primer trimestre de 2006;Gran Mendoza ;7.2;44.3;1.9;41.1;7.1
Primer trimestre de 2009;Gran Mendoza ;5.8;44.4;1.5;41.8;6.3
Gran San Juan (3)
Segundo trimestre de 2004;Gran San Juan (3);.;.;.;.;.
Cuarto trimestre de 2003;Gran San Juan (3);.;.;.;.;.
Tercer trimestre de 2010;Gran San Juan (3);7.6;38.4;2.1;35.5;3.5
Segundo trimestre de 2006;Gran San Juan (3);.;.;.;.;.
Segundo trimestre de 2005;Gran San Juan (3);.;.;.;.;.
Segundo trimestre de 2003 (1);Gran San Juan (3);.;.;.;.;.
Primer trimestre de 2007;Gran San Juan (3);7.1;41.3;1.7;38.4;6.4
Primer trimestre de 2011;Gran San Juan (3);5.1;38.4;1.7;36.5;5.5
Tercer trimestre de 2005;Gran San Juan (3);.;.;.;.;.
Primer trimestre de 2008;Gran San Juan (3);7.4;41.1;3.1;38.0;4.8
Tercer trimestre de 2008;Gran San Juan (3);6.9;40.5;2.1;37.7;5.6
Primer trimestre de 2012;Gran San Juan (3);4.9;39.0;1.0;37.0;2.5
Segundo trimestre de 2009;Gran San Juan (3);8.9;40.5;4.5;36.9;7.3
Tercer trimestre de 2004;Gran San Juan (3);.;.;.;.;.
Cuarto trimestre de 2012;Gran San Juan (3);5.5;39.5;0.6;37.3;4.7
Primer trimestre de 2010;Gran San Juan (3);8.3;41.8;1.7;38.4;3.5
Tercer trimestre de 2009;Gran San Juan (3);8.1;39.3;2.5;36.1;5.8
Primer trimestre de 2004;Gran San Juan (3);.;.;.;.;.
Primer trimestre de 2003;Gran San Juan (3);.;.;.;.;.
Tercer trimestre de 2006 (2);Gran San Juan (3);7.8;40.8;2.2;37.6;7.0
Segundo trimestre de 2007;Gran San Juan (3);8.4;40.5;1.6;37.1;5.3
Tercer trimestre de 2007;Gran San Juan (3);6.2;40.4;2.6;37.9;7.8
Segundo trimestre de 2010;Gran San Juan (3);7.8;40.6;3.6;37.4;4.3
Primer trimestre de 2005;Gran San Juan (3);.;.;.;.;.
Cuarto trimestre de 2005;Gran San Juan (3);.;.;.;.;.
Segundo trimestre de 2008;Gran San Juan (3);7.2;41.0;2.5;38.0;6.0
Cuarto trimestre de 2004;Gran San Juan (3);.;.;.;.;.
Cuarto trimestre de 2006 (2);Gran San Juan (3);6.3;41.2;1.9;38.6;6.2
Cuarto trimestre de 2007;Gran San Juan (3);8.4;40.6;2.2;37.2;6.2
Cuarto trimestre de 2009;Gran San Juan (3);8.0;39.6;2.2;36.4;4.6
Cuarto trimestre de 2011;Gran San Juan (3);3.6;40.8;0.4;39.4;2.3
Segundo trimestre de 2011;Gran San Juan (3);5.5;37.1;1.8;35.1;6.0
Tercer trimestre de 2012;Gran San Juan (3);7.3;38.8;1.3;36.0;4.7
Tercer trimestre de 2011;Gran San Juan (3);8.1;39.0;1.1;35.8;5.4
Cuarto trimestre de 2008;Gran San Juan (3);6.3;42.7;1.7;40.0;5.1
Primer trimestre de 2013;Gran San Juan (3);6.1;39.0;0.8;36.6;4.9
Tercer trimestre de 2003;Gran San Juan (3);.;.;.;.;.
Cuarto trimestre de 2010;Gran San Juan (3);6.7;37.6;3.3;35.1;4.1
Segundo trimestre de 2012;Gran San Juan (3);5.6;38.5;1.8;36.4;2.9
Primer trimestre de 2006;Gran San Juan (3);.;.;.;.;.
Primer trimestre de 2009;Gran San Juan (3);7.0;43.7;2.0;40.6;5.1
San Luis-El Chorrillo(3)
Segundo trimestre de 2004;San Luis-El Chorrillo(3);.;.;.;.;.
Cuarto trimestre de 2003;San Luis-El Chorrillo(3);.;.;.;.;.
Tercer trimestre de 2010;San Luis-El Chorrillo(3);1.8;38.4;0.6;37.7;2.7
Segundo trimestre de 2006;San Luis-El Chorrillo(3);.;.;.;.;.
Segundo trimestre de 2005;San Luis-El Chorrillo(3);.;.;.;.;.
Segundo trimestre de 2003 (1);San Luis-El Chorrillo(3);.;.;.;.;.
Primer trimestre de 2007;San Luis-El Chorrillo(3);1.9;41.2;0.8;40.4;5.5
Primer trimestre de 2011;San Luis-El Chorrillo(3);2.1;39.4;0.5;38.6;3.1
Tercer trimestre de 2005;San Luis-El Chorrillo(3);.;.;.;.;.
Primer trimestre de 2008;San Luis-El Chorrillo(3);1.5;41.2;0.6;40.6;2.9
Tercer trimestre de 2008;San Luis-El Chorrillo(3);1.0;42.8;1.8;42.4;3.2
Primer trimestre de 2012;San Luis-El Chorrillo(3);1.9;39.8;0.5;39.1;0.9
Segundo trimestre de 2009;San Luis-El Chorrillo(3);1.9;42.7;1.5;41.9;2.6
Tercer trimestre de 2004;San Luis-El Chorrillo(3);.;.;.;.;.
Cuarto trimestre de 2012;San Luis-El Chorrillo(3);2.0;40.2;1.5;39.4;2.8
Primer trimestre de 2010;San Luis-El Chorrillo(3);2.2;40.0;0.6;39.1;4.0
Tercer trimestre de 2009;San Luis-El Chorrillo(3);2.7;41.7;1.9;40.6;3.6
Primer trimestre de 2004;San Luis-El Chorrillo(3);.;.;.;.;.
Primer trimestre de 2003;San Luis-El Chorrillo(3);.;.;.;.;.
Tercer trimestre de 2006 (2);San Luis-El Chorrillo(3);2.1;42.0;2.0;41.2;5.3
Segundo trimestre de 2007;San Luis-El Chorrillo(3);1.6;40.5;0.7;39.9;4.3
Tercer trimestre de 2007;San Luis-El Chorrillo(3);1.3;43.2;1.0;42.6;4.9
Segundo trimestre de 2010;San Luis-El Chorrillo(3);1.5;38.7;0.7;38.1;2.2
Primer trimestre de 2005;San Luis-El Chorrillo(3);.;.;.;.;.
Cuarto trimestre de 2005;San Luis-El Chorrillo(3);.;.;.;.;.
Segundo trimestre de 2008;San Luis-El Chorrillo(3);1.6;42.0;1.1;41.3;3.6
Cuarto trimestre de 2004;San Luis-El Chorrillo(3);.;.;.;.;.
Cuarto trimestre de 2006 (2);San Luis-El Chorrillo(3);1.8;42.9;1.3;42.1;4.6
Cuarto trimestre de 2007;San Luis-El Chorrillo(3);1.4;43.2;1.9;42.6;2.4
Cuarto trimestre de 2009;San Luis-El Chorrillo(3);2.0;39.9;0.6;39.1;3.5
Cuarto trimestre de 2011;San Luis-El Chorrillo(3);1.3;38.4;0.3;37.9;2.0
Segundo trimestre de 2011;San Luis-El Chorrillo(3);2.3;39.0;0.7;38.1;5.8
Tercer trimestre de 2012;San Luis-El Chorrillo(3);2.6;39.8;1.2;38.8;2.3
Tercer trimestre de 2011;San Luis-El Chorrillo(3);1.9;38.9;0.5;38.2;2.8
Cuarto trimestre de 2008;San Luis-El Chorrillo(3);1.1;40.2;1.0;39.7;2.1
Primer trimestre de 2013;San Luis-El Chorrillo(3);2.0;40.5;0.1;39.7;2.1
Tercer trimestre de 2003;San Luis-El Chorrillo(3);.;.;.;.;.
Cuarto trimestre de 2010;San Luis-El Chorrillo(3);0.8;39.7;0.7;39.4;1.9
Segundo trimestre de 2012;San Luis-El Chorrillo(3);2.4;40.7;0.9;39.7;2.2
Primer trimestre de 2006;San Luis-El Chorrillo(3);.;.;.;.;.
Primer trimestre de 2009;San Luis-El Chorrillo(3);2.7;40.2;0.3;39.1;1.8
Región Noreste 
Segundo trimestre de 2004;Región Noreste ;8.3;38.0;2.4;34.9;9.3
Cuarto trimestre de 2003;Región Noreste ;9.9;38.3;2.3;34.5;9.6
Tercer trimestre de 2010;Región Noreste ;5.1;36.9;1.0;35.1;3.1
Segundo trimestre de 2006;Región Noreste ;6.5;36.9;2.6;34.5;4.5
Segundo trimestre de 2005;Región Noreste ;6.0;36.9;3.8;34.7;6.5
Segundo trimestre de 2003 (1);Región Noreste ;12.5;35.7;4.0;31.3;9.7
Primer trimestre de 2007;Región Noreste ;5.5;35.8;2.0;33.8;4.5
Primer trimestre de 2011;Región Noreste ;2.9;36.5;0.6;35.4;2.3
Tercer trimestre de 2005;Región Noreste ;5.3;36.7;3.1;34.8;7.2
Primer trimestre de 2008;Región Noreste ;5.5;37.6;1.4;35.5;3.7
Tercer trimestre de 2008;Región Noreste ;4.6;37.6;2.4;35.9;4.7
Primer trimestre de 2012;Región Noreste ;2.4;37.6;0.3;36.7;1.0
Segundo trimestre de 2009;Región Noreste ;3.8;36.7;1.5;35.3;4.3
Tercer trimestre de 2004;Región Noreste ;8.4;37.3;2.8;34.1;11.6
Cuarto trimestre de 2012;Región Noreste ;2.6;37.3;0.6;36.4;2.2
Primer trimestre de 2010;Región Noreste ;3.3;35.3;0.7;34.2;2.5
Tercer trimestre de 2009;Región Noreste ;4.0;36.1;1.2;34.7;4.6
Primer trimestre de 2004;Región Noreste ;10.4;37.6;2.3;33.6;8.2
Primer trimestre de 2003;Región Noreste ;14.7;36.1;3.9;30.8;9.6
Tercer trimestre de 2006 (2);Región Noreste ;5.8;38.6;3.5;36.3;5.9
Segundo trimestre de 2007;Región Noreste ;5.1;36.5;2.0;34.6;5.4
Tercer trimestre de 2007;Región Noreste ;4.7;37.8;1.7;36.0;4.6
Segundo trimestre de 2010;Región Noreste ;3.7;36.2;1.0;34.9;3.5
Primer trimestre de 2005;Región Noreste ;8.6;37.4;2.1;34.2;6.7
Cuarto trimestre de 2005;Región Noreste ;5.6;36.7;2.3;34.6;5.9
Segundo trimestre de 2008;Región Noreste ;6.1;37.6;1.6;35.3;4.3
Cuarto trimestre de 2004;Región Noreste ;8.0;37.1;2.2;34.1;7.9
Cuarto trimestre de 2006 (2);Región Noreste ;4.6;37.2;3.6;35.5;5.0
Cuarto trimestre de 2007;Región Noreste ;4.6;36.4;1.9;34.7;3.6
Cuarto trimestre de 2009;Región Noreste ;3.2;35.8;1.8;34.7;3.4
Cuarto trimestre de 2011;Región Noreste ;3.4;37.4;0.9;36.1;2.0
Segundo trimestre de 2011;Región Noreste ;4.1;38.5;1.0;36.9;3.8
Tercer trimestre de 2012;Región Noreste ;1.7;38.0;1.1;37.4;1.3
Tercer trimestre de 2011;Región Noreste ;3.4;38.8;1.5;37.5;4.0
Cuarto trimestre de 2008;Región Noreste ;3.4;35.6;1.8;34.4;4.1
Primer trimestre de 2013;Región Noreste ;3.1;37.8;1.3;36.7;2.1
Tercer trimestre de 2003;Región Noreste ;11.3;36.8;2.8;32.7;10.0
Cuarto trimestre de 2010;Región Noreste ;3.0;35.4;0.6;34.3;3.2
Segundo trimestre de 2012;Región Noreste ;2.4;38.2;0.8;37.3;1.4
Primer trimestre de 2006;Región Noreste ;7.1;36.0;2.8;33.4;4.5
Primer trimestre de 2009;Región Noreste ;4.9;36.2;1.3;34.4;3.4
Corrientes (3)
Segundo trimestre de 2004;Corrientes (3);.;.;.;.;.
Cuarto trimestre de 2003;Corrientes (3);.;.;.;.;.
Tercer trimestre de 2010;Corrientes (3);6.8;39.2;0.2;36.6;2.8
Segundo trimestre de 2006;Corrientes (3);.;.;.;.;.
Segundo trimestre de 2005;Corrientes (3);.;.;.;.;.
Segundo trimestre de 2003 (1);Corrientes (3);.;.;.;.;.
Primer trimestre de 2007;Corrientes (3);6.8;38.2;3.0;35.6;5.8
Primer trimestre de 2011;Corrientes (3);3.3;40.1;0.6;38.8;2.7
Tercer trimestre de 2005;Corrientes (3);.;.;.;.;.
Primer trimestre de 2008;Corrientes (3);6.8;41.3;1.5;38.4;5.4
Tercer trimestre de 2008;Corrientes (3);6.0;41.5;1.7;39.0;8.2
Primer trimestre de 2012;Corrientes (3);3.6;42.7;-;41.2;0.3
Segundo trimestre de 2009;Corrientes (3);5.5;39.7;1.3;37.5;4.5
Tercer trimestre de 2004;Corrientes (3);.;.;.;.;.
Cuarto trimestre de 2012;Corrientes (3);2.5;41.2;0.4;40.2;2.3
Primer trimestre de 2010;Corrientes (3);4.9;38.6;0.3;36.8;3.6
Tercer trimestre de 2009;Corrientes (3);4.8;38.5;1.6;36.6;5.9
Primer trimestre de 2004;Corrientes (3);.;.;.;.;.
Primer trimestre de 2003;Corrientes (3);.;.;.;.;.
Tercer trimestre de 2006 (2);Corrientes (3);7.5;39.0;3.0;36.1;5.7
Segundo trimestre de 2007;Corrientes (3);5.4;39.2;1.7;37.1;4.8
Tercer trimestre de 2007;Corrientes (3);5.3;39.8;3.0;37.7;5.3
Segundo trimestre de 2010;Corrientes (3);3.1;38.4;1.0;37.2;3.1
Primer trimestre de 2005;Corrientes (3);.;.;.;.;.
Cuarto trimestre de 2005;Corrientes (3);.;.;.;.;.
Segundo trimestre de 2008;Corrientes (3);9.2;41.8;1.5;37.9;4.2
Cuarto trimestre de 2004;Corrientes (3);.;.;.;.;.
Cuarto trimestre de 2006 (2);Corrientes (3);5.8;37.6;4.3;35.5;4.4
Cuarto trimestre de 2007;Corrientes (3);4.7;37.7;1.4;35.9;2.4
Cuarto trimestre de 2009;Corrientes (3);5.6;38.4;1.9;36.2;4.0
Cuarto trimestre de 2011;Corrientes (3);5.8;42.1;0.9;39.7;2.8
Segundo trimestre de 2011;Corrientes (3);6.8;43.3;0.9;40.4;5.5
Tercer trimestre de 2012;Corrientes (3);2.2;41.2;0.7;40.3;0.1
Tercer trimestre de 2011;Corrientes (3);4.5;40.8;0.7;39.0;3.3
Cuarto trimestre de 2008;Corrientes (3);5.6;40.4;1.1;38.1;5.9
Primer trimestre de 2013;Corrientes (3);5.4;42.1;0.7;39.8;1.4
Tercer trimestre de 2003;Corrientes (3);.;.;.;.;.
Cuarto trimestre de 2010;Corrientes (3);3.7;38.5;0.2;37.1;2.4
Segundo trimestre de 2012;Corrientes (3);3.4;42.1;0.4;40.7;0.5
Primer trimestre de 2006;Corrientes (3);.;.;.;.;.
Primer trimestre de 2009;Corrientes (3);6.7;39.6;1.1;37.0;4.1
Formosa (3)
Segundo trimestre de 2004;Formosa (3);.;.;.;.;.
Cuarto trimestre de 2003;Formosa (3);.;.;.;.;.
Tercer trimestre de 2010;Formosa (3);2.2;32.1;1.4;31.4;1.9
Segundo trimestre de 2006;Formosa (3);.;.;.;.;.
Segundo trimestre de 2005;Formosa (3);.;.;.;.;.
Segundo trimestre de 2003 (1);Formosa (3);.;.;.;.;.
Primer trimestre de 2007;Formosa (3);3.6;34.6;1.5;33.3;4.5
Primer trimestre de 2011;Formosa (3);2.0;33.2;0.8;32.5;0.8
Tercer trimestre de 2005;Formosa (3);.;.;.;.;.
Primer trimestre de 2008;Formosa (3);2.8;34.8;0.5;33.8;1.7
Tercer trimestre de 2008;Formosa (3);2.7;35.1;1.0;34.2;1.8
Primer trimestre de 2012;Formosa (3);1.8;34.5;0.9;33.9;1.9
Segundo trimestre de 2009;Formosa (3);3.8;34.7;1.7;33.4;1.2
Tercer trimestre de 2004;Formosa (3);.;.;.;.;.
Cuarto trimestre de 2012;Formosa (3);2.0;34.2;0.9;33.5;2.3
Primer trimestre de 2010;Formosa (3);2.5;33.2;0.2;32.4;1.0
Tercer trimestre de 2009;Formosa (3);3.7;33.7;0.8;32.5;2.4
Primer trimestre de 2004;Formosa (3);.;.;.;.;.
Primer trimestre de 2003;Formosa (3);.;.;.;.;.
Tercer trimestre de 2006 (2);Formosa (3);4.5;35.7;1.2;34.1;4.1
Segundo trimestre de 2007;Formosa (3);3.6;35.0;2.0;33.8;3.9
Tercer trimestre de 2007;Formosa (3);3.1;36.4;0.8;35.3;2.3
Segundo trimestre de 2010;Formosa (3);2.5;32.4;0.4;31.6;2.4
Primer trimestre de 2005;Formosa (3);.;.;.;.;.
Cuarto trimestre de 2005;Formosa (3);.;.;.;.;.
Segundo trimestre de 2008;Formosa (3);2.9;33.4;0.8;32.4;1.2
Cuarto trimestre de 2004;Formosa (3);.;.;.;.;.
Cuarto trimestre de 2006 (2);Formosa (3);4.0;35.7;0.7;34.2;5.3
Cuarto trimestre de 2007;Formosa (3);3.2;33.8;1.4;32.7;2.3
Cuarto trimestre de 2009;Formosa (3);2.1;33.9;0.8;33.2;2.8
Cuarto trimestre de 2011;Formosa (3);2.2;32.2;0.4;31.5;1.0
Segundo trimestre de 2011;Formosa (3);2.2;33.2;0.5;32.5;1.1
Tercer trimestre de 2012;Formosa (3);2.5;35.2;0.9;34.3;2.8
Tercer trimestre de 2011;Formosa (3);2.3;34.4;0.9;33.6;0.8
Cuarto trimestre de 2008;Formosa (3);2.3;31.3;2.0;30.6;2.9
Primer trimestre de 2013;Formosa (3);1.5;34.5;0.6;33.9;2.8
Tercer trimestre de 2003;Formosa (3);.;.;.;.;.
Cuarto trimestre de 2010;Formosa (3);2.3;32.3;0.9;31.5;1.8
Segundo trimestre de 2012;Formosa (3);2.6;35.5;1.0;34.6;1.2
Primer trimestre de 2006;Formosa (3);.;.;.;.;.
Primer trimestre de 2009;Formosa (3);2.0;32.5;0.4;31.8;2.0
Gran Resistencia (3)
Segundo trimestre de 2004;Gran Resistencia (3);.;.;.;.;.
Cuarto trimestre de 2003;Gran Resistencia (3);.;.;.;.;.
Tercer trimestre de 2010;Gran Resistencia (3);5.0;34.1;1.6;32.4;3.4
Segundo trimestre de 2006;Gran Resistencia (3);.;.;.;.;.
Segundo trimestre de 2005;Gran Resistencia (3);.;.;.;.;.
Segundo trimestre de 2003 (1);Gran Resistencia (3);.;.;.;.;.
Primer trimestre de 2007;Gran Resistencia (3);6.7;32.7;1.0;30.5;4.5
Primer trimestre de 2011;Gran Resistencia (3);2.3;31.7;0.3;30.9;0.9
Tercer trimestre de 2005;Gran Resistencia (3);.;.;.;.;.
Primer trimestre de 2008;Gran Resistencia (3);4.3;33.3;1.4;31.8;3.0
Tercer trimestre de 2008;Gran Resistencia (3);3.7;35.4;3.6;34.1;3.5
Primer trimestre de 2012;Gran Resistencia (3);1.9;34.4;0.2;33.7;0.5
Segundo trimestre de 2009;Gran Resistencia (3);2.2;33.2;1.9;32.4;2.6
Tercer trimestre de 2004;Gran Resistencia (3);.;.;.;.;.
Cuarto trimestre de 2012;Gran Resistencia (3);2.1;33.7;0.6;33.0;0.9
Primer trimestre de 2010;Gran Resistencia (3);3.5;33.4;1.1;32.2;2.4
Tercer trimestre de 2009;Gran Resistencia (3);2.9;33.0;1.1;32.1;3.1
Primer trimestre de 2004;Gran Resistencia (3);.;.;.;.;.
Primer trimestre de 2003;Gran Resistencia (3);.;.;.;.;.
Tercer trimestre de 2006 (2);Gran Resistencia (3);5.6;37.9;6.9;35.7;6.3
Segundo trimestre de 2007;Gran Resistencia (3);5.6;32.5;3.1;30.7;6.8
Tercer trimestre de 2007;Gran Resistencia (3);6.5;35.1;1.6;32.9;5.5
Segundo trimestre de 2010;Gran Resistencia (3);4.2;33.0;1.8;31.6;3.3
Primer trimestre de 2005;Gran Resistencia (3);.;.;.;.;.
Cuarto trimestre de 2005;Gran Resistencia (3);.;.;.;.;.
Segundo trimestre de 2008;Gran Resistencia (3);5.0;35.2;2.3;33.4;5.8
Cuarto trimestre de 2004;Gran Resistencia (3);.;.;.;.;.
Cuarto trimestre de 2006 (2);Gran Resistencia (3);4.4;36.2;6.5;34.6;4.0
Cuarto trimestre de 2007;Gran Resistencia (3);5.8;34.2;2.6;32.2;5.2
Cuarto trimestre de 2009;Gran Resistencia (3);1.8;32.4;1.7;31.9;2.3
Cuarto trimestre de 2011;Gran Resistencia (3);3.7;35.1;0.7;33.8;1.5
Segundo trimestre de 2011;Gran Resistencia (3);2.7;33.9;1.2;33.0;1.8
Tercer trimestre de 2012;Gran Resistencia (3);0.6;34.6;-;34.4;-
Tercer trimestre de 2011;Gran Resistencia (3);3.4;38.8;1.7;37.5;5.6
Cuarto trimestre de 2008;Gran Resistencia (3);2.4;32.9;3.3;32.1;3.6
Primer trimestre de 2013;Gran Resistencia (3);1.2;34.9;1.5;34.5;0.6
Tercer trimestre de 2003;Gran Resistencia (3);.;.;.;.;.
Cuarto trimestre de 2010;Gran Resistencia (3);0.9;31.4;1.1;31.1;2.7
Segundo trimestre de 2012;Gran Resistencia (3);0.4;34.6;0.2;34.5;0.4
Primer trimestre de 2006;Gran Resistencia (3);.;.;.;.;.
Primer trimestre de 2009;Gran Resistencia (3);4.0;34.8;1.6;33.4;4.0
Posadas (3)
Segundo trimestre de 2004;Posadas (3);.;.;.;.;.
Cuarto trimestre de 2003;Posadas (3);.;.;.;.;.
Tercer trimestre de 2010;Posadas (3);5.0;41.8;1.3;39.7;3.9
Segundo trimestre de 2006;Posadas (3);.;.;.;.;.
Segundo trimestre de 2005;Posadas (3);.;.;.;.;.
Segundo trimestre de 2003 (1);Posadas (3);.;.;.;.;.
Primer trimestre de 2007;Posadas (3);4.0;37.8;2.1;36.3;2.9
Primer trimestre de 2011;Posadas (3);3.4;41.1;0.8;39.7;4.4
Tercer trimestre de 2005;Posadas (3);.;.;.;.;.
Primer trimestre de 2008;Posadas (3);6.9;41.1;1.6;38.2;3.8
Tercer trimestre de 2008;Posadas (3);5.1;37.8;3.0;35.9;3.9
Primer trimestre de 2012;Posadas (3);1.8;38.0;0.5;37.3;1.9
Segundo trimestre de 2009;Posadas (3);3.7;39.3;1.3;37.8;8.1
Tercer trimestre de 2004;Posadas (3);.;.;.;.;.
Cuarto trimestre de 2012;Posadas (3);3.6;40.0;0.8;38.6;3.5
Primer trimestre de 2010;Posadas (3);1.7;35.7;1.0;35.0;2.4
Tercer trimestre de 2009;Posadas (3);4.3;39.2;1.0;37.5;6.3
Primer trimestre de 2004;Posadas (3);.;.;.;.;.
Primer trimestre de 2003;Posadas (3);.;.;.;.;.
Tercer trimestre de 2006 (2);Posadas (3);5.0;41.3;1.6;39.3;6.8
Segundo trimestre de 2007;Posadas (3);5.3;39.5;1.0;37.4;5.5
Tercer trimestre de 2007;Posadas (3);3.2;39.9;1.0;38.6;4.5
Segundo trimestre de 2010;Posadas (3);4.7;40.8;0.6;38.9;5.0
Primer trimestre de 2005;Posadas (3);.;.;.;.;.
Cuarto trimestre de 2005;Posadas (3);.;.;.;.;.
Segundo trimestre de 2008;Posadas (3);5.8;39.0;1.7;36.7;5.0
Cuarto trimestre de 2004;Posadas (3);.;.;.;.;.
Cuarto trimestre de 2006 (2);Posadas (3);4.1;39.2;1.5;37.6;6.6
Cuarto trimestre de 2007;Posadas (3);4.2;39.6;2.1;37.9;4.1
Cuarto trimestre de 2009;Posadas (3);2.7;38.7;2.3;37.7;4.4
Cuarto trimestre de 2011;Posadas (3);0.9;38.9;1.5;38.6;2.2
Segundo trimestre de 2011;Posadas (3);3.4;43.0;1.2;41.6;5.3
Tercer trimestre de 2012;Posadas (3);1.6;41.1;2.7;40.4;3.1
Tercer trimestre de 2011;Posadas (3);3.0;40.0;2.6;38.8;4.8
Cuarto trimestre de 2008;Posadas (3);2.2;37.0;0.8;36.2;3.1
Primer trimestre de 2013;Posadas (3);3.4;39.4;2.4;38.1;4.2
Tercer trimestre de 2003;Posadas (3);.;.;.;.;.
Cuarto trimestre de 2010;Posadas (3);5.0;39.5;0.5;37.6;5.5
Segundo trimestre de 2012;Posadas (3);3.0;40.2;1.9;39.0;3.7
Primer trimestre de 2006;Posadas (3);.;.;.;.;.
Primer trimestre de 2009;Posadas (3);5.9;37.1;2.0;34.9;2.6
Región Noroeste 
Segundo trimestre de 2004;Región Noroeste ;14.2;40.8;3.5;35.0;12.8
Cuarto trimestre de 2003;Región Noroeste ;13.8;42.4;3.7;36.6;13.4
Tercer trimestre de 2010;Región Noroeste ;7.1;42.3;1.6;39.3;6.3
Segundo trimestre de 2006;Región Noroeste ;10.2;41.8;3.0;37.5;8.8
Segundo trimestre de 2005;Región Noroeste ;10.8;41.6;2.7;37.1;10.2
Segundo trimestre de 2003 (1);Región Noroeste ;17.0;40.7;4.8;33.8;12.6
Primer trimestre de 2007;Región Noroeste ;10.4;40.7;2.6;36.5;7.6
Primer trimestre de 2011;Región Noroeste ;7.6;42.4;2.1;39.2;6.7
Tercer trimestre de 2005;Región Noroeste ;11.0;42.7;3.5;38.0;8.9
Primer trimestre de 2008;Región Noroeste ;9.1;40.7;2.0;37.0;6.0
Tercer trimestre de 2008;Región Noroeste ;7.3;41.7;2.2;38.7;6.3
Primer trimestre de 2012;Región Noroeste ;7.2;42.4;0.7;39.3;5.6
Segundo trimestre de 2009;Región Noroeste ;8.5;41.5;2.2;38.0;7.1
Tercer trimestre de 2004;Región Noroeste ;13.9;42.0;3.0;36.2;11.1
Cuarto trimestre de 2012;Región Noroeste ;5.3;42.0;1.1;39.8;4.9
Primer trimestre de 2010;Región Noroeste ;8.7;42.2;2.0;38.5;7.0
Tercer trimestre de 2009;Región Noroeste ;7.9;41.6;1.4;38.4;6.6
Primer trimestre de 2004;Región Noroeste ;15.5;42.0;3.1;35.5;10.8
Primer trimestre de 2003;Región Noroeste ;18.8;41.8;4.5;33.9;14.6
Tercer trimestre de 2006 (2);Región Noroeste ;10.1;42.3;2.5;38.1;7.7
Segundo trimestre de 2007;Región Noroeste ;9.5;40.8;2.6;37.0;6.7
Tercer trimestre de 2007;Región Noroeste ;7.8;41.3;2.6;38.0;6.8
Segundo trimestre de 2010;Región Noroeste ;7.0;42.4;1.6;39.4;8.3
Primer trimestre de 2005;Región Noroeste ;12.0;41.6;2.3;36.6;11.2
Cuarto trimestre de 2005;Región Noroeste ;10.2;41.9;2.9;37.6;8.1
Segundo trimestre de 2008;Región Noroeste ;7.7;41.8;2.1;38.6;7.3
Cuarto trimestre de 2004;Región Noroeste ;12.6;42.5;3.1;37.1;11.3
Cuarto trimestre de 2006 (2);Región Noroeste ;9.0;41.8;2.8;38.0;8.2
Cuarto trimestre de 2007;Región Noroeste ;8.1;41.1;2.9;37.8;6.8
Cuarto trimestre de 2009;Región Noroeste ;7.3;42.5;1.9;39.4;6.9
